   5.680   0.452    0.2511E-01    0.2700E-01    0.2404E-01    0.6356E+04
   5.700   0.452    0.2497E-01    0.2703E-01    0.2407E-01    0.6356E+04
   5.720   0.453    0.2482E-01    0.2705E-01    0.2411E-01    0.6356E+04
   5.740   0.454    0.2467E-01    0.2707E-01    0.2414E-01    0.6356E+04
   5.760   0.455    0.2453E-01    0.2709E-01    0.2418E-01    0.6356E+04
   5.780   0.455    0.2438E-01    0.2711E-01    0.2421E-01    0.6356E+04
   5.800   0.456    0.2424E-01    0.2713E-01    0.2424E-01    0.6356E+04
   5.820   0.457    0.2409E-01    0.2715E-01    0.2428E-01    0.6356E+04
   5.840   0.458    0.2395E-01    0.2717E-01    0.2431E-01    0.6356E+04
   5.860   0.458    0.2381E-01    0.2719E-01    0.2434E-01    0.6356E+04
   5.880   0.459    0.2366E-01    0.2721E-01    0.2438E-01    0.6356E+04
   5.900   0.460    0.2352E-01    0.2723E-01    0.2441E-01    0.6356E+04
   5.920   0.461    0.2338E-01    0.2725E-01    0.2444E-01    0.6356E+04
   5.940   0.461    0.2323E-01    0.2728E-01    0.2448E-01    0.6356E+04
   5.960   0.462    0.2309E-01    0.2730E-01    0.2451E-01    0.6356E+04
   5.980   0.463    0.2295E-01    0.2732E-01    0.2454E-01    0.6356E+04
   6.000   0.463    0.2280E-01    0.2734E-01    0.2457E-01    0.6357E+04
   6.020   0.464    0.2266E-01    0.2736E-01    0.2461E-01    0.6357E+04
   6.040   0.465    0.2252E-01    0.2738E-01    0.2464E-01    0.6357E+04
   6.060   0.466    0.2238E-01    0.2740E-01    0.2467E-01    0.6357E+04
   6.080   0.466    0.2223E-01    0.2742E-01    0.2470E-01    0.6357E+04
   6.100   0.467    0.2209E-01    0.2744E-01    0.2474E-01    0.6357E+04
   6.120   0.468    0.2195E-01    0.2746E-01    0.2477E-01    0.6357E+04
   6.140   0.468    0.2181E-01    0.2748E-01    0.2480E-01    0.6357E+04
   6.160   0.469    0.2167E-01    0.2750E-01    0.2483E-01    0.6357E+04
   6.180   0.470    0.2153E-01    0.2752E-01    0.2487E-01    0.6357E+04
   6.200   0.471    0.2139E-01    0.2754E-01    0.2490E-01    0.6357E+04
   6.220   0.471    0.2125E-01    0.2756E-01    0.2493E-01    0.6357E+04
   6.240   0.472    0.2110E-01    0.2758E-01    0.2496E-01    0.6357E+04
   6.260   0.473    0.2096E-01    0.2760E-01    0.2500E-01    0.6357E+04
   6.280   0.473    0.2082E-01    0.2762E-01    0.2503E-01    0.6357E+04
   6.300   0.474    0.2068E-01    0.2764E-01    0.2506E-01    0.6357E+04
   6.320   0.475    0.2054E-01    0.2766E-01    0.2509E-01    0.6357E+04
   6.340   0.476    0.2040E-01    0.2768E-01    0.2513E-01    0.6357E+04
   6.360   0.476    0.2026E-01    0.2770E-01    0.2516E-01    0.6357E+04
   6.380   0.477    0.2012E-01    0.2773E-01    0.2519E-01    0.6357E+04
   6.400   0.478    0.1998E-01    0.2775E-01    0.2522E-01    0.6357E+04
   6.420   0.478    0.1984E-01    0.2777E-01    0.2526E-01    0.6357E+04
   6.440   0.479    0.1970E-01    0.2779E-01    0.2529E-01    0.6357E+04
   6.460   0.480    0.1956E-01    0.2781E-01    0.2532E-01    0.6357E+04
   6.480   0.480    0.1942E-01    0.2784E-01    0.2536E-01    0.6357E+04
   6.500   0.481    0.1928E-01    0.2786E-01    0.2539E-01    0.6357E+04
   6.520   0.482    0.1914E-01    0.2788E-01    0.2542E-01    0.6358E+04
   6.540   0.482    0.1900E-01    0.2790E-01    0.2546E-01    0.6358E+04
   6.560   0.483    0.1886E-01    0.2793E-01    0.2549E-01    0.6358E+04
   6.580   0.484    0.1872E-01    0.2795E-01    0.2552E-01    0.6358E+04
   6.600   0.484    0.1858E-01    0.2797E-01    0.2556E-01    0.6358E+04
   6.620   0.485    0.1844E-01    0.2800E-01    0.2559E-01    0.6358E+04
   6.640   0.486    0.1830E-01    0.2802E-01    0.2563E-01    0.6358E+04
   6.660   0.486    0.1816E-01    0.2804E-01    0.2566E-01    0.6358E+04
   6.680   0.487    0.1802E-01    0.2807E-01    0.2570E-01    0.6358E+04
   6.700   0.488    0.1788E-01    0.2809E-01    0.2573E-01    0.6358E+04
   6.720   0.488    0.1774E-01    0.2812E-01    0.2577E-01    0.6358E+04
   6.740   0.489    0.1760E-01    0.2814E-01    0.2580E-01    0.6358E+04
   6.760   0.490    0.1746E-01    0.2817E-01    0.2584E-01    0.6358E+04
   6.780   0.490    0.1732E-01    0.2819E-01    0.2587E-01    0.6358E+04
